         i         j       pij       pji
        24        22     -14.1   -100000
        23         3      69.3   -100000
         7        25      83.9   -100000
        11        12      47.5   -100000
        14        17      37.9   -100000
        17        25      26.3   -100000
        13        18     -75.8   -100000
        17        13      61.4   -100000
        17         6     -10.9   -100000
         7        16       8.5   -100000
        14        15       2.7   -100000
        21        19      54.4   -100000
         9         8       8.9   -100000
        22         1      43.3   -100000
        15         1      89.8   -100000
         2        18      57.4   -100000
        20         5    -110.8   -100000
        14        12      24.1   -100000
        20         4      20.8   -100000
        25        19     -42.4   -100000
        16         9      16.6   -100000
         4         6     -61.3   -100000
        18        23     -64.5   -100000
        10         2    -124.3   -100000
