         i         j       pij       pji
        17        15     240.2    -284.3
         3        15       256   -100000
        22         4       -90       -90
        22         1       -90       -90
        10        18    -108.2   -100000
        20         3         0         0
        11         2     338.6    -419.8
        13        11     449.1    -466.7
        25        17       -90       -90
        17         2     700.3   -100000
        12         9       -90       -90
         7        12     435.3   -100000
        18        25     -53.6      30.5
        15        16       -90       -90
        12        11    -162.6   -100000
         2        21       -90       -90
         2        22       -90       -90
        13        23     702.9    -734.1
        18        24    -155.1     148.1
         6        12       -90       -90
         5        24       -90       -90
         8        18     -46.2   -100000
         6        14       -90       -90
         5        19     286.1    -326.6
