         i         j       pij       pji
        11        19         0         0
        59        64         0         0
        19        52         0         0
        97        20         0         0
        53        46         0         0
        91        74         0         0
        45        19         0         0
        20        46         0         0
        36        63         0         0
        85        32         0         0
        40        43         0         0
        48        58         0         0
        46        10         0         0
         9        88         0         0
        59        63         0         0
        50        34         0         0
        32        41         0         0
        59        76         0         0
        11        78         0         0
        21        47         0         0
        92        61         0         0
        45        21         0         0
        29        92         0         0
        78        75         0         0
        87        61         0         0
         6        18         0         0
        64        21         0         0
        48        37         0         0
        67        40         0         0
        98        31         0         0
        39        28         0         0
        55        80         0         0
        86        71         0         0
         7        44         0         0
        90        96         0         0
        70        90         0         0
        84        36         0         0
        81        32         0         0
        35        70         0         0
        13        48         0         0
        27        71         0         0
        14        30         0         0
        79        98         0         0
        87        75         0         0
         7        39         0         0
        50        68         0         0
        78        30         0         0
        51        16         0         0
        73        15         0         0
        63         5         0         0
        75        22         0         0
         3        81         0         0
        30        16         0         0
        82        61         0         0
        64         9         0         0
        24       100         0         0
        57        64         0         0
        78        83         0         0
        23        88         0         0
        69        64         0         0
        31        92         0         0
        15        64         0         0
        26        67         0         0
        21        18         0         0
        50        81         0         0
        12        18         0         0
        48        17         0         0
        24        35         0         0
        68        10         0         0
        44        72         0         0
         2        88         0         0
        53         8         0         0
        38        94         0         0
         7        42         0         0
        56        55         0         0
        62        18         0         0
        99        28         0         0
        48        54         0         0
        11        38         0         0
        60        66         0         0
        84        65         0         0
        67        49         0         0
        66        25         0         0
        86        42         0         0
        74        89         0         0
        77         1         0         0
        91        80         0         0
        42        95         0         0
        76        33         0         0
        25         1         0         0
        25        37         0         0
        89        66         0         0
         4        60         0         0
        48        93         0         0
