         i         j       pij       pji
        19        42     391.6   -1355.6
         6        20    -325.2      82.2
        16         4    -799.9       448
         1        46    1605.1   -1777.9
        38         6    -756.7    -185.8
        38        18     112.8    -825.3
        16        31   -1144.5     693.8
        31        30   -1268.6      15.1
        24        23    1131.8   -2005.7
        45        36   -1718.1    1465.4
        40        50    1097.1   -1233.9
        47        33   -2351.9    2077.7
        39        10    1512.5   -1945.8
        27         5    -331.3     299.4
        37        45     934.2   -1613.6
        27        36     545.2    -721.8
         8        35    -995.7     623.1
        23        46     -93.7      18.4
        47        26   -1331.9    1057.7
         9        48    -543.4   -1024.8
         7         9    1814.3   -2107.5
        15        20   -2459.8    1996.5
        16        20   -2149.8    1541.6
        43        15    -486.7     431.2
        18        46    -336.9    -373.5
         9        17    -486.4     141.2
        12        18    -436.3    -487.6
        16        21     719.2   -1104.9
         8        15    -482.4     140.2
        15        28    -723.7       428
        22        15      1902     -1987
        40         1   -1003.4       992
        29        44    1240.9   -1347.6
        31        27    -875.5     755.2
        18        11     144.7    -443.3
        50        13       132      -162
        48        29   -2884.7    2462.3
        44         5     -2136    1555.4
        45        39    -912.6       818
        32        30    -304.6      39.9
        25        41     816.3      -972
        33        30    -557.7     -29.9
         2         3    1053.9   -1070.8
         3        43      1157   -1593.9
        33        34     991.2   -1353.7
        49        21    1851.5   -2199.4
        11        41     606.5    -748.1
        19        34    -732.5     206.5
        14        45       -72    -573.5
