         i         j       pij       pji
        41        13       -10       -10
        39        30     -53.1   -100000
         7        33         0         0
        38        40         0         0
         1        26     -54.7   -100000
         5        34       -10       -10
        33        46       -10       -10
         8        49       -10       -10
         2        39         0         0
        42        27         0         0
        33         8       -10       -10
        35        17      18.4     -72.5
        37        20       -10       -10
        12         3     101.7   -100000
        39        19       -10       -10
        34        38       -10       -10
        18        45     -48.6      -3.9
        47         5       -10       -10
        25        16     -55.7      41.9
         6        50         0         0
         1         6       -10       -10
        21        45       -10       -10
        39        47      28.7     -34.6
        17        22     -24.3      23.3
        10        50       -10       -10
        34        18         0         0
        24        37       -10       -10
        37        14       -10       -10
         9        11     -81.2      64.2
         9        20         0         0
         9        38       -10       -10
        37        50         0         0
        49        10       -10       -10
        42        38      57.4   -100000
        25         9         0         0
        12        11       9.7     -11.4
        41        14       -10       -10
        50        48        53     -63.8
        29        49       -10       -10
        23        49       -10       -10
        43         4         0         0
        17         2       -92      82.5
        31        33         0         0
        24        32         0         0
        37        36     -72.2      11.9
        24        43         0         0
        28        42       -10       -10
        46        15         0         0
        44         2         0         0
