         i         j       pij       pji
        13        25     -97.7         1
        16         5     -28.6      -3.8
         6         5        22     -38.8
         9         8      34.8     -38.2
        10         1     -48.5     -61.2
        24        13      -6.7       -67
        15         3     -69.7     -31.9
        16        22     -87.1     -57.9
        21        17       -76    -128.3
        22        18      -8.2      -2.7
        24        19    -117.9        -4
         2         8     -44.8     -22.1
        10        24    -110.2      62.3
        14        11    -100.8      19.4
        23         3      49.5       -77
         6         7     -74.1     -67.8
        20        24     -19.6         5
        20        23     -91.4      11.8
         7         2     -28.1     -29.5
        24        16        26     -69.1
         6        17      44.7     -91.3
        21        11      15.4     -99.4
        12        17       6.7     -34.5
         4        18    -111.6      96.6
