         i         j       pij       pji
         2        20   -3262.4     263.6
        37        28     280.7   -2345.3
        39        34   -1207.5     453.7
        31        50    1559.2   -3009.9
        22        33     718.6    -811.4
        26        13    -440.8   -2219.4
        27         5    1281.8   -1388.7
        48        42     629.8   -1196.2
        14        48     669.7   -1648.7
        25        38   -1469.6    1319.3
        23        10    1151.6   -1203.3
        12        11    1975.7   -2401.4
        43        45    -809.7   -2080.8
         7        22   -1251.5      1081
        26         4     675.3    -857.6
        45         2     343.2    -654.5
         1        15    -627.2       318
         2        29    -649.9     -32.9
        40        27   -1687.1    1649.8
        39        19    -292.9    -744.7
        13         6   -1930.9    1827.9
        29        22   -1929.1    1833.1
        27         4    1104.1   -1130.6
         5         2     771.1   -1108.8
        17        44    -424.9     311.1
        22        23    1655.1   -1696.6
         1        27   -2463.2    2299.4
        48         3   -1573.6    1480.1
        10        24   -2135.6     320.9
        47        41     784.3   -1412.2
        46        24   -2465.4      72.6
        25        29    -616.3       607
        22        41    2709.6     -2806
        15        12   -1723.2    1356.9
        29        31   -1808.2     201.8
         6        32     425.9    -920.1
        22        19     849.7   -1088.7
        14        24    -699.6    -258.5
        39        28    -978.8     366.2
        18        32   -1600.5    -287.6
        16        26     -1168    -281.8
        49        17    1216.9     -1464
        49        45    1075.4   -1260.1
         9        13    -179.8      43.7
         8        17    -658.2     443.3
        16        30    -273.4    -205.8
        17        36    -951.1     935.7
        35        44     943.1    -975.3
        21         7   -1200.4    -755.6
