         i         j       pij       pji
        10        20       0.6      -2.6
        16         6      19.5     -21.8
        13        22     -67.8      61.7
         9        17      52.5     -55.9
        22         8     -10.4       0.3
         3         5      -5.7        -6
        14        19      37.1     -53.5
        23         2      82.5     -91.4
        21        19       -70     -41.7
        24        19     -82.5      75.7
        17        24      -6.3       1.8
        18        10      35.8     -35.8
         7        21      87.6    -126.2
        18         3       8.2       -66
        12        25     -23.9    -156.3
        11        14     -37.3      31.4
         2        12    -150.7       5.6
         2        17     -11.5       5.2
        19        16      -4.1      -7.7
         7        13     103.5      -105
        10         9     -28.2      18.9
        15         9      33.5     -36.9
        12         4      27.5    -107.9
        18         1     -57.6     -11.9
