         i         j       pij       pji
         4        51    -785.3   -100000
        10         7    -922.4    -382.1
        79        13    -175.5   -100000
         7        67       -90       -90
        17        53         0         0
         3        18         0         0
        74        22      1930   -2438.7
         5        84       -90       -90
        68        39         0         0
        75        50    1052.8   -2728.8
        58        40    -509.7   -1142.8
        68        99       -90       -90
        72        63     559.3   -100000
        70        95       -90       -90
        28         5      45.8   -100000
        88       100         0         0
        79        35   -1861.6    1165.8
        10        59     -99.2   -100000
        16        97   -1261.5   -1928.4
        57        40       -90       -90
        28        54    -484.4   -2776.4
         3        83    -364.2   -100000
        23        46   -1206.2   -100000
        32        67         0         0
        63        76    -290.4     107.4
        58        16     470.1   -100000
        13        55   -1408.5    1212.4
        45        61     629.1   -100000
        39        30      2756   -100000
        27        59         0         0
        24        48   -1387.1   -100000
        14        79      55.3   -1648.8
        89         3         0         0
         4         2       -90       -90
        68        56         0         0
        44        90   -1173.3   -1303.1
        34        94         0         0
        48        17       -90       -90
        72        17         0         0
        79        30     564.7    -664.2
        58        36     436.4   -100000
        91        26   -2132.6   -100000
        34        83       -90       -90
        31         3       -90       -90
        37        69   -2323.5    -784.7
         7        70         0         0
        37        51   -1437.8    -858.9
        30        71         0         0
        17        61       -90       -90
        80        70     -2060   -100000
        49        41       -90       -90
        85        78       -90       -90
        20        83       -90       -90
        78         4       -90       -90
        66        54       -90       -90
        49        79       -90       -90
        19        80   -1349.2   -1650.1
        71        52       -90       -90
        36        75       -90       -90
        46        58    -391.5      98.1
        36        63     202.9   -100000
        97        29   -2582.7   -100000
        98         1   -2314.7    -201.5
         6         1         0         0
        28        53     232.2    -400.9
        40         8     593.4   -100000
        45        30    2416.9   -2799.2
        86        56         0         0
        21        56         0         0
        22        61    -723.5   -100000
        44        12       -90       -90
        96        97         0         0
        79        20       -90       -90
        64        28     580.3   -100000
        57        43    -138.7    -777.9
        47        62       -90       -90
        27         9    1798.5   -100000
        18        42    -156.2   -2640.5
        56        98     378.9   -1031.7
        37        79       -90       -90
        93        73         0         0
        23        10    -714.8   -100000
        16        82         0         0
        34        91         0         0
        41        88   -2071.4   -100000
        64        15    2197.9   -100000
        60        59    -720.2    -127.2
        93        31    1115.3   -3026.3
        82        11       -90       -90
        95        44    1710.6   -100000
        73        65         0         0
        40        33         0         0
        88        47    -402.3     232.4
        34        81       -90       -90
        38        92    -330.1   -100000
        89        38      96.6   -100000
        29        25         0         0
        90        77         0         0
        87        30       -90       -90
