         i         j       pij       pji
         1        19       -10       -10
        78        55       -10       -10
        11        44       -10       -10
        22        67       -10       -10
        71        80       -10       -10
        11         8       -10       -10
        42        71       -10       -10
        86        24       -10       -10
        33        54       -10       -10
         5        65       -10       -10
        31        55       -10       -10
        25        83       -10       -10
        29        39       -10       -10
        93        13       -10       -10
        38        33       -10       -10
        88        38       -10       -10
        51        65       -10       -10
         8        65       -10       -10
        32        30       -10       -10
        96        94       -10       -10
        38        37       -10       -10
        64        75       -10       -10
        61        96       -10       -10
        28        17       -10       -10
        12        10       -10       -10
        71        37       -10       -10
        44        99       -10       -10
        75        36       -10       -10
        20        51       -10       -10
        53        70       -10       -10
        68        48       -10       -10
        35        27       -10       -10
        13        66       -10       -10
         9        60       -10       -10
        59        98       -10       -10
        97        74       -10       -10
        24        57       -10       -10
        73        33       -10       -10
        13        95       -10       -10
        21         9       -10       -10
        45        47       -10       -10
        11        16       -10       -10
        11        15       -10       -10
        85        30       -10       -10
        63        71       -10       -10
        56        27       -10       -10
        88        16       -10       -10
        86        46       -10       -10
        65        34       -10       -10
        71        89       -10       -10
        90        92       -10       -10
        92        14       -10       -10
        24         4       -10       -10
        60        44       -10       -10
        64         5       -10       -10
        64        52       -10       -10
        75        74       -10       -10
        67        11       -10       -10
        55        81       -10       -10
        82        11       -10       -10
         7        69       -10       -10
        67        43       -10       -10
        31        19       -10       -10
        28        74       -10       -10
        85         3       -10       -10
        29        44       -10       -10
        46        93       -10       -10
        39        26       -10       -10
        89        57       -10       -10
         6        95       -10       -10
        91         8       -10       -10
        77        68       -10       -10
        96        59       -10       -10
        32        22       -10       -10
        78        61       -10       -10
        18        24       -10       -10
        53        17       -10       -10
        63        56       -10       -10
        32         1       -10       -10
        58        68       -10       -10
        41        78       -10       -10
        50        80       -10       -10
        90        39       -10       -10
         2        31       -10       -10
        92        69       -10       -10
        25        68       -10       -10
        10        17       -10       -10
        47        66       -10       -10
        83        75       -10       -10
        35        72       -10       -10
        98        40       -10       -10
        87        59       -10       -10
       100        13       -10       -10
        43        49       -10       -10
        79        96       -10       -10
        76        87       -10       -10
        75        84       -10       -10
        62        92       -10       -10
        23        60       -10       -10
