         i         j       pij       pji
        23         1         0         0
        25         3      58.6   -100000
         5        22     115.9   -100000
        12        10         0         0
         1         7     -28.2      19.3
         2        15     105.8   -100000
         2        11       -10       -10
        18         6      18.4   -100000
         6        23     -33.8      30.3
         9        15         0         0
         3        21       -10       -10
        14        10        -7       -13
        18        12       -12   -100000
         3         7      -1.4      -0.5
         3        20      31.4   -100000
         1        11     -79.3   -100000
         1        19     -24.3   -100000
        16         4      42.4   -100000
        16        19      13.3     -38.4
        22        24         0         0
        15        24         0         0
        19        13         0         0
        17         6      44.3       -49
         8         2       -10       -10
