         i         j       pij       pji
        74        94     -61.4      31.9
        91        79     -71.9      60.3
        44         4      56.2     -58.9
        79        32      53.4     -53.6
        44        89     101.3    -109.5
        20        99     -41.5      27.4
        66        24       0.4     -55.6
        88        40        -3       2.8
        86        87     -13.5      -2.6
        65        66      80.2     -83.1
        22        78     -21.1     -21.2
        62        69     -37.6      18.5
         9        70      58.9     -97.3
        69        20        71     -95.9
        43        40     -66.7      34.3
        31        49      32.1     -39.5
        35        31       -84      64.9
        96        80        14     -44.6
        10        33    -100.3        60
        53        15     -42.8       6.6
        85        38      -8.8       7.6
        10        87     -50.7      16.9
        26        27     -89.4      66.5
        75        27       -50      48.5
        57        15     -58.9      19.6
        47        74      73.5       -90
         7        41        -3     -23.7
         7        52     -26.7      14.8
        41        68      29.6     -59.9
        54        40     -83.3      78.5
        67        91      77.2     -97.9
        17        63      -116      87.2
        78        17      43.9     -58.5
        90         2     -45.5        42
        94        60        32     -47.8
        11        34      64.2     -70.2
         1        42    -118.7     106.8
        81        10      33.6     -49.8
       100        76    -122.9     115.3
        39        45      14.8     -20.1
        13        74     -28.6      -2.1
        76        25      94.8    -113.9
        36         8      24.1     -70.4
        41        12     -54.8      24.1
        53         4      41.5     -51.4
        13        35     -20.7       2.7
        62        27     -42.9      27.1
        23        24      68.4       -82
        98        65     -20.2       -13
        41        85      -8.5       6.8
        44        14     -41.3      35.2
        77        21    -144.3       139
        76        26      51.5     -65.9
        60       100      38.3     -42.7
        25        48     -15.6     -17.4
        82         8      16.9     -45.9
        32       100        35     -45.7
        76        50      62.6     -69.3
        85        17      77.8     -84.5
        97        96       0.9      -3.3
        36         1     124.6    -127.8
        73        39     -56.5      25.6
        38        84      12.5     -22.7
        43         3       -34      17.5
        54        94     -47.2      34.1
        95        94      47.4     -77.5
        44        11     -27.7      16.7
        24        30    -104.5      74.6
        21        57      43.5     -61.5
         6        64     -33.2      21.2
        35        23       -88      55.6
        48         4     -28.8      21.7
        85        15     -43.8      35.6
        46        55      14.9       -43
        65        55      62.3       -98
        36         9      39.6       -62
         1        22     -80.1      60.2
        70         2    -157.8     120.9
        28         2      -4.4     -13.7
         2        64        19     -22.3
        76        58     105.5    -125.2
        98        16      -0.9     -26.2
        55        29     -74.9      44.9
        86        89      93.4    -101.1
        77        92    -165.9     164.9
        72        97       102    -123.3
        19        89      98.3    -128.9
         8        93      56.3     -72.6
        30        45     -40.3      19.5
        20        80      65.4     -66.1
        10        37       0.4     -10.7
        86        56      27.6     -29.6
        99        51       -18     -18.7
        83        14      18.5     -18.5
        61        85      -4.4      -6.2
        53         5     -72.4      55.8
        71        98     -45.7       3.4
        18        66        49     -56.2
        94        59    -100.9      71.3
