         i         j       pij       pji
        13        68         0         0
        33        15         0         0
        96        74         0         0
        14        62         0         0
        29        38         0         0
        87        85         0         0
        99        78         0         0
        39        11         0         0
        79        88         0         0
        25        77         0         0
        39        47         0         0
         5        11         0         0
        69        76         0         0
        52        61         0         0
         4        96         0         0
        35        70         0         0
        60        35         0         0
        72        63         0         0
        76        71         0         0
        90        87         0         0
        73        18         0         0
        58       100         0         0
        47        28         0         0
        69        30         0         0
        18         7         0         0
        67        51         0         0
        22        57         0         0
        91        35         0         0
        53        57         0         0
         8        41         0         0
        94         9         0         0
        82        16         0         0
        99        85         0         0
        51         7         0         0
        64        14         0         0
        12        14         0         0
        34        97         0         0
        59        47         0         0
        13         1         0         0
        23        39         0         0
        10        20         0         0
        34        56         0         0
        15         2         0         0
        22        90         0         0
        53        81         0         0
        72        33         0         0
        98        15         0         0
        49         3         0         0
        95        47         0         0
        83        12         0         0
        27        59         0         0
        24        55         0         0
        31        47         0         0
        20        37         0         0
        32        54         0         0
        86        99         0         0
        29        75         0         0
        58        77         0         0
        17        55         0         0
        71        44         0         0
        43        74         0         0
        21        76         0         0
        89        93         0         0
        19        16         0         0
        32         1         0         0
        37        34         0         0
         6        57         0         0
         9        40         0         0
         9         8         0         0
        61        44         0         0
        93        77         0         0
        73        88         0         0
        48        25         0         0
        41        84         0         0
        36        27         0         0
        24        13         0         0
        34        46         0         0
        42        45         0         0
        50        37         0         0
        66        43         0         0
        33        65         0         0
        26        37         0         0
        80        77         0         0
        45        92         0         0
