         i         j       pij       pji
         6        12         0         0
        20         3         0         0
        11        12         0         0
        12        16         0         0
         8         6         0         0
        10         1         0         0
        13         4         0         0
        13         3         0         0
         8        15         0         0
        19        22         0         0
        19        12         0         0
        22        23         0         0
         1        17         0         0
         8        18         0         0
         6         9         0         0
        21        14         0         0
        24        13         0         0
         1        25         0         0
         7         2         0         0
        21         2         0         0
        21         5         0         0
