         i         j       pij       pji
        41         2   -2911.6    2665.9
        17        42     702.4    -844.8
        22         2    -532.5     318.4
        36         3    -549.1    -197.6
         7        31    -799.6       386
        21        19   -1413.9     496.2
        12        25      42.5      -422
        42         5   -2559.1    2480.3
         9        25     194.4    -495.6
        16        15       582    -865.6
        17        11     148.3    -557.7
        13        34   -1361.6      1157
        14        50    -275.7    -509.2
        20        34       625   -1099.4
         8        27   -3158.9    2135.4
        34         4    -334.9    -474.3
        28        48     990.9   -1093.4
        13        22     -2238      1913
        32        29    -805.7     -93.5
        12        11      48.3      -518
        12        49   -1660.8     923.4
        32        18      1003   -1085.2
        46        23      -308       117
        27        24    -477.7    -437.1
        22        45      1908   -2033.5
        16        31   -1143.4     907.5
        11         3   -1349.5    1042.5
        13        11    -175.1    -413.8
         4        43       875   -1013.8
        35        29     -1019      55.5
        49        35    -443.6    -306.1
        31        25    1983.2     -2304
         7        24   -1225.4     353.3
        27        39    1298.3   -1540.6
        17        10     729.5   -1036.1
         4        37    -927.9     141.3
        11        23   -1156.4     504.9
        40         8     754.8   -1571.5
        27        47    2535.7   -2599.6
        12         6   -2184.6    1879.3
        29        21    2319.2   -2804.6
        28         5     -1339    1279.7
        30        35     358.2   -1149.5
        44        37    -803.8     792.3
        26        16     210.7    -694.2
        50        13     458.9    -530.4
         1        33     424.5    -898.3
        38        10    1465.4   -1799.9
         1        35      51.8   -1189.9
