         i         j       pij       pji
        36         6      56.1   -100000
         8        32      44.6   -100000
        16        49      29.3   -100000
        14        50      92.9   -100000
        45        17     118.8   -100000
        38        17      78.3   -100000
         5         4     105.8   -100000
        38        27     -47.8   -100000
        39        32       101   -100000
        24         5    -109.1   -100000
        50        40     -41.6   -100000
        23        50        54   -100000
         9        17      67.9   -100000
        22        30     -17.6   -100000
        33        26      95.2   -100000
        22        15     -36.8   -100000
        17        20     -38.3   -100000
        28         7      42.2   -100000
        34        38     -33.8   -100000
        41        37        34   -100000
        32        43     -11.8   -100000
        31        28     -10.5   -100000
        49        13      43.4   -100000
        28        48     134.4   -100000
         5         2       7.5   -100000
        20        23       -63   -100000
        39        47      12.7   -100000
        47         1     104.3   -100000
        43        34     -13.3   -100000
        14        26      98.9   -100000
        36         8      47.9   -100000
        28        40      51.5   -100000
        35         8     -44.5   -100000
        32        19     -68.4   -100000
        42         6        73   -100000
        30         4        69   -100000
        26         4      11.9   -100000
        16        47     -25.5   -100000
         3        22     -26.4   -100000
        21         4      79.3   -100000
        46        11     -48.6   -100000
        49        11     -33.5   -100000
        12        44       2.3   -100000
        37         9     -45.9   -100000
        18        33     -45.3   -100000
        10        12     -69.4   -100000
        10         4      30.3   -100000
        47        25     123.7   -100000
        29        48     111.3   -100000
