         i         j       pij       pji
         2        15      42.7   -100000
         6        12       103   -100000
        24         9     -59.3   -100000
         1        18       113   -100000
         9        12        82   -100000
        25        12       9.4   -100000
         7         1    -130.8   -100000
        17         4     -27.9   -100000
        18        21     -81.4   -100000
        22        10      54.8   -100000
         8        14      59.9   -100000
         7        19      46.4   -100000
         2        20      52.1   -100000
        22        20     -11.5   -100000
        12         5      -6.2   -100000
        19         4      90.6   -100000
        10        13      22.4   -100000
        24         4      74.9   -100000
        25        23    -107.3   -100000
         3         9        49   -100000
        10         3     -91.9   -100000
         5        16    -153.1   -100000
         2        11      37.5   -100000
         8        16      -7.3   -100000
