         i         j       pij       pji
        18         1         0         0
         3         9     -65.2   -100000
        17        11     -81.5   -100000
         2         7       -10       -10
        17         4      -8.2     -15.9
         7        19         0         0
        16        19         0         0
        11        23       -10       -10
        13        17       -10       -10
        22         8         0         0
         8         9         0         0
        16        13      94.5   -100000
        22        16     -40.7       3.5
        14         7       -10       -10
         9        10       -10       -10
         5        12         0         0
         1        11         0         0
        22        21         0         0
        15         6      37.5   -100000
         9         5       -10       -10
         6        12       -10       -10
        24        13         0         0
         7        20      44.1     -59.4
        10        25      36.4     -60.6
