         i         j       pij       pji
        10         4       -10       -10
         4        14       -10       -10
         6        13       -10       -10
        19         3       -10       -10
        22         4       -10       -10
         5        19       -10       -10
        13        17       -10       -10
        20        12       -10       -10
        12        11       -10       -10
        18        10       -10       -10
        18        23       -10       -10
        23        21       -10       -10
         8        24       -10       -10
        23        19       -10       -10
         5        12       -10       -10
         9         1       -10       -10
        22        25       -10       -10
         4         8       -10       -10
         4         1       -10       -10
         9         6       -10       -10
        16        18       -10       -10
        15        11       -10       -10
         7        14       -10       -10
         2        19       -10       -10
