         i         j       pij       pji
        15         3       -10       -10
         4        16       -10       -10
        19         4       -10       -10
         1         4       -10       -10
         8        14       -10       -10
         6        21       -10       -10
        22        18       -10       -10
        20        23       -10       -10
        19        12       -10       -10
         3        22       -10       -10
        12        21       -10       -10
        10        24       -10       -10
        20        16       -10       -10
         6        24       -10       -10
         8        17       -10       -10
         3        13       -10       -10
         7        21       -10       -10
        18        10       -10       -10
         2        25       -10       -10
        24        17       -10       -10
         5        25       -10       -10
         9        22       -10       -10
         2         6       -10       -10
        11        17       -10       -10
