         i         j       pij       pji
        56        47     992.3   -100000
        38        43    1545.3   -100000
        57        31   -1077.9   -100000
        12        97   -1615.9   -100000
        18        53    -525.2   -100000
        72        14    1737.8   -100000
        73        65   -1569.8   -100000
        83        29   -1510.6   -100000
        16        29   -1572.8   -100000
        44        79     588.9   -100000
        43         2   -2348.6   -100000
        37         7     190.5   -100000
        67        68     835.8   -100000
        63        29     359.5   -100000
        67        37     915.6   -100000
        80        87     654.6   -100000
        85        12     -47.8   -100000
        17        94   -1572.8   -100000
        51        61   -1875.9   -100000
        84        57     224.9   -100000
        23        51     413.2   -100000
        52        87     805.8   -100000
        89        53      39.7   -100000
        38        67   -1125.4   -100000
        55        34     341.3   -100000
        44        65   -1087.9   -100000
         2        49       792   -100000
        24        66     421.7   -100000
        79        68     -1901   -100000
        10        51    -699.2   -100000
        71        26      -639   -100000
        85        29   -1600.4   -100000
         5        18      1588   -100000
        92         7     410.8   -100000
        59        61   -1252.9   -100000
        14         4    -894.8   -100000
        55        57       745   -100000
        12        33   -1374.9   -100000
        61        11    2382.9   -100000
        71        20   -2237.9   -100000
        41        42     -68.2   -100000
        61        26    1259.9   -100000
        19        30   -1590.4   -100000
        29        21    2558.4   -100000
        58        31    -584.6   -100000
        71        44    -351.2   -100000
        49        50    1281.3   -100000
        76        61   -1735.8   -100000
        19        22   -1694.2   -100000
        30        44    1697.9   -100000
        44        85       139   -100000
        82        97   -1213.5   -100000
        75        37     842.8   -100000
        47        79     123.2   -100000
        77        34   -1416.7   -100000
        72        44    1556.9   -100000
        99        34    1070.7   -100000
        70         7   -1297.2   -100000
        99        51    1871.4   -100000
        94        87    2258.6   -100000
        50        45    -280.8   -100000
        46        44     -19.4   -100000
        98        72    -676.1   -100000
        17        85    -230.5   -100000
        68         9    1667.4   -100000
        81        52    -419.4   -100000
        26        95    -765.2   -100000
        49       100    -597.3   -100000
        71        48     521.7   -100000
        64        32      -0.4   -100000
        93        17    2342.7   -100000
        96         4   -1672.5   -100000
        74        81    2536.9   -100000
        88        42    1247.5   -100000
         1        13      2164   -100000
        78        19   -1115.6   -100000
        96        64   -2449.2   -100000
        88        81    1214.7   -100000
        17        66   -1635.9   -100000
        90        46   -1269.2   -100000
        36        53        33   -100000
        77         6     -2329   -100000
        22        60      1429   -100000
        13        62   -2262.7   -100000
        63         8    2969.1   -100000
        40        91    -438.7   -100000
        89        90    1782.7   -100000
         3        45    1014.3   -100000
        31        13    1619.8   -100000
        89        54    -164.7   -100000
        39        52    1270.4   -100000
        81        91   -1168.5   -100000
        97        35     316.5   -100000
        54        28     282.2   -100000
         6        69     256.3   -100000
        78        25    -440.9   -100000
        86        60    -275.9   -100000
        61        15      1953   -100000
        38        27    -790.7   -100000
