         i         j       pij       pji
        13        31    -116.6      81.1
        48        12      -138     135.3
        42        48       102      -108
        18        23     -68.3      53.1
        21         7     -24.4      18.1
        36        50      72.7     -72.7
        26         3      -6.9     -15.1
        20        17      37.5     -47.3
        49        42     -66.5      21.5
         4        34     -47.4      -2.4
        34        23     -81.9      52.1
        45        18       0.1     -72.6
        27        31       0.3     -27.2
        32        20     -46.8      34.3
        25        16     -85.2      39.5
        33        26      78.8    -105.5
        17        13     -32.4       -15
        48        47    -103.3      96.8
        21        33       -34        26
         3        15       -68      50.2
        46        24      42.3     -85.8
        45        46      76.2     -99.5
        13        26     -61.5      39.7
         3        44     -81.1      65.1
         8        12     -82.5      49.7
        10        13      18.8     -73.5
        48        21    -106.6     104.1
        37        28     -98.7      63.1
         1        23    -142.8     129.5
        20        50     -25.7     -22.7
        29        28       7.7     -11.9
        49        34     -35.1      28.2
        38        30     -30.4      20.5
         2        36       -40     -16.3
        19        36     -30.1      28.7
         6         8     -27.1     -26.3
        37         4     -25.5      -2.6
        39         2     -46.6        -9
        40        17      87.5     -89.2
        16         8        46     -70.4
        43        17      32.4     -62.3
        49        30       -45      42.6
        21        14     -17.1      -8.1
        35        27    -123.4      65.1
         9        28     -30.8         5
        22        12     -49.2        39
         5         2      21.5     -29.8
        28        41      -1.4     -24.6
        11        19      51.3     -53.6
