         i         j       pij       pji
        18         5    -264.2    -524.1
        21        20     175.4    -184.2
        22        20     134.3    -276.9
         5         4       242    -362.9
        14        23      97.7    -140.7
        11        18      23.5    -193.4
         1        16    -509.3     440.5
         1        12    -201.7     117.3
        18        12     129.9    -250.3
         8        10      69.3     -72.3
         6        22     -62.6        37
         3        23    -468.5    -221.6
         6         8        24     -67.1
        18        15    -237.8      93.4
        15        14     -96.9      75.2
         2        16    -277.7     -37.6
        25        22    -425.6     369.8
        17         8    -326.5     233.6
         4        22    -388.8     311.5
         9        21     -96.8      73.1
        19         8     150.5    -211.7
        21        13     255.3    -297.4
         7        12     -43.6    -349.1
        24         1       7.4     -39.4
