         i         j       pij       pji
        26        35      -4.6   -100000
        12        42    -118.2   -100000
        30        18      -117    -114.9
         6         7     -71.3    -152.5
        38        42         0         0
        43         5       -10       -10
        34         5         0         0
        20         4     -45.5     -46.5
         2        21         0         0
        14        15      14.4   -100000
        31         9      19.5   -100000
        16        32       -10       -10
        16        21     -82.7   -100000
         2        49       -10       -10
        37        20         0         0
         4        16     -12.1      -5.3
        38        21       -10       -10
        14        35       -10       -10
        10        15         0         0
        33         2      33.9     -57.2
        36        37       -10       -10
        26        38       -10       -10
        38        27       -34     -17.1
        37        24      37.2     -75.6
         7        41         0         0
        18         7       -10       -10
        50        11         0         0
        30         3      90.3   -100000
         6         5    -133.4   -100000
        26        11       -10       -10
         2        34       -10       -10
        11         9       8.6   -100000
        28        34         0         0
        22        44       -10       -10
        45        25     -32.1   -100000
        32        39       -10       -10
        47         1       -10       -10
        45         8       -10       -10
        22        43      72.2   -100000
        40        42         0         0
        45        33     -71.5      38.8
        30        19         0         0
        49        48     -27.9       8.7
        29        35         0         0
         9         1       -10       -10
        46        28      72.4     -76.6
        41        17       -10       -10
        13         3         0         0
        44        23      27.1   -100000
