         i         j       pij       pji
         1         7       -10       -10
         1        12       -10       -10
        16         7       -10       -10
         9         8       -10       -10
        25        12       -10       -10
         5        12       -10       -10
        14        22       -10       -10
        14        21       -10       -10
        19        14       -10       -10
        17        18       -10       -10
         2         6       -10       -10
         3        14       -10       -10
         6        22       -10       -10
        10        24       -10       -10
        23        11       -10       -10
        24         4       -10       -10
         5        20       -10       -10
         8         2       -10       -10
        15        23       -10       -10
        17         7       -10       -10
         1        13       -10       -10
