         i         j       pij       pji
         8        19     -15.7      10.3
         3         1      38.5     -42.2
        21        25     100.7    -111.3
        25         7       -95      88.7
        11        16       2.1     -15.5
         6        19       -26      20.8
        16        23      -7.4       7.2
         5        14       1.1      -4.3
        22        10      25.3     -26.5
         9        16     -29.2      12.7
        25        10     -54.3      47.5
         9        15     -38.3      28.4
        15         8      24.6     -33.1
        17        12    -103.2     100.1
        10        15     -71.6      64.1
         4        12     -89.1      86.2
        11         4      74.9     -87.7
         2         1       112      -116
        13        15    -103.2      92.6
        22        18     -17.8      14.4
        24        14    -116.1     114.7
         5        22      64.4     -72.9
        12         1      99.9    -101.3
        20        23     -64.2      52.7
