         i         j       pij       pji
        50         4       -10       -10
        10         3       -10       -10
        60       100       -10       -10
        80        77       -10       -10
        94        61       -10       -10
         6        26       -10       -10
        41        53       -10       -10
        94        44       -10       -10
        16        23       -10       -10
        52        72       -10       -10
        73        61       -10       -10
        70        34       -10       -10
        42         2       -10       -10
        46        82       -10       -10
         5        76       -10       -10
        37        83       -10       -10
        98        41       -10       -10
        40        19       -10       -10
        49        85       -10       -10
        72        91       -10       -10
         7        76       -10       -10
        19        51       -10       -10
        59        41       -10       -10
        14        94       -10       -10
        13        17       -10       -10
        14        29       -10       -10
        75        28       -10       -10
        30        63       -10       -10
        38        31       -10       -10
         1        25       -10       -10
        30        31       -10       -10
        61        63       -10       -10
        18        98       -10       -10
        30        75       -10       -10
        22        59       -10       -10
        15        44       -10       -10
        12        15       -10       -10
        36        69       -10       -10
        21         9       -10       -10
        53        19       -10       -10
        12        64       -10       -10
        28        99       -10       -10
        61        11       -10       -10
        90        57       -10       -10
        85        87       -10       -10
        95        27       -10       -10
        36         2       -10       -10
        39        71       -10       -10
        52        18       -10       -10
        69        27       -10       -10
        47         5       -10       -10
        58        89       -10       -10
        67        90       -10       -10
        85         8       -10       -10
        45        42       -10       -10
        88        81       -10       -10
        26        79       -10       -10
        76        88       -10       -10
        47        90       -10       -10
        48        72       -10       -10
        35        43       -10       -10
        18        78       -10       -10
        72        79       -10       -10
        66        10       -10       -10
        52        86       -10       -10
        84        48       -10       -10
        20        97       -10       -10
        25        96       -10       -10
        37        79       -10       -10
        60         1       -10       -10
        95        33       -10       -10
        89         1       -10       -10
        83        49       -10       -10
        25        24       -10       -10
        59         9       -10       -10
        56        55       -10       -10
        91        46       -10       -10
        81        75       -10       -10
        20        13       -10       -10
        60        80       -10       -10
        62        29       -10       -10
        56        20       -10       -10
        74        17       -10       -10
         7        16       -10       -10
         3        32       -10       -10
        35        20       -10       -10
        96        93       -10       -10
        54        10       -10       -10
         4        68       -10       -10
        65        45       -10       -10
        74         4       -10       -10
        33        71       -10       -10
