         i         j       pij       pji
        12        48     -80.6     -12.3
        22         2       -90       -90
        25        32       -90       -90
        12        24    -233.1   -100000
        15        14     104.8    -246.7
        25        19         0         0
         3        36     532.5    -707.6
        29        46         0         0
        44        17    -273.1     206.6
         5        43      67.6     -82.5
        24        44      47.7    -171.3
         3        32       -90       -90
        41        29      62.8     -98.8
        36        22         0         0
         4        45       -90       -90
        47        49     -54.1      -261
        45        27      -433     339.8
        33         3       -90       -90
        30        13       -90       -90
        20        43         0         0
        39        33    -169.4   -100000
        20        41         0         0
        24        35      89.8   -100000
        35        38      72.8    -103.9
        49        32    -875.3       834
        41        13      14.1     -20.7
        14         5    -480.3     352.9
         7        40     262.8   -100000
        18        32     -75.2   -100000
         1        19    -762.6     535.8
         8        31       -90       -90
        22        30      -418   -100000
        27        25       -90       -90
        44         2       503    -504.5
        37        28       -90       -90
        12        23     140.7    -196.4
        28         9         0         0
        46        10       -90       -90
        21         3    -802.8     658.6
         9        16      67.7   -100000
        31        33       -90       -90
        45        34         0         0
        38        42      -464   -100000
        40        30         0         0
        35         9      87.1   -100000
        11        47     272.3   -100000
         4        26         0         0
         6         8    -244.1     138.1
        50        47       -90       -90
