         i         j       pij       pji
        31        45      68.7   -100000
        32         6     696.7   -100000
        82        86      -431   -100000
        90        87     105.9   -100000
        30         2     167.7   -100000
        45        52      91.6   -100000
         5        28     340.2   -100000
         1         6    -119.9   -100000
         2        29    -362.9   -100000
        36         7    -251.9   -100000
        47        89    -236.3   -100000
        15        73      -5.6   -100000
        86         6     585.6   -100000
         2        95    -283.3   -100000
        40        76    -317.1   -100000
         7        72     188.2   -100000
        75        76     -1070   -100000
         2        28    -192.9   -100000
        40        81      16.9   -100000
        71        17     -72.4   -100000
        34        63    -243.4   -100000
        41        29     539.6   -100000
         5        67      -288   -100000
         7        20    -168.8   -100000
        46        59     477.7   -100000
        87        18      66.4   -100000
        32        44     184.2   -100000
        56        46     -51.3   -100000
        15        98     -47.6   -100000
        83        66     228.1   -100000
        98        75     454.3   -100000
        26        55    -163.1   -100000
        44        93      99.9   -100000
        16        25    -295.9   -100000
        26        84    -141.8   -100000
        43        15     -19.1   -100000
        39        22     233.9   -100000
        84         8    -235.5   -100000
        20        74    -131.2   -100000
        78        57       7.4   -100000
        21        54    -508.4   -100000
         4        31    -885.7   -100000
        95        27    -175.5   -100000
        41        42        95   -100000
        84        67    -247.8   -100000
        65        62    -150.3   -100000
        78       100     463.8   -100000
        97        83    -615.1   -100000
         5        54        29   -100000
        10        83         1   -100000
        32        55     255.9   -100000
        81        58     542.2   -100000
        84        52     473.2   -100000
        79        44    -612.3   -100000
        50        79     192.3   -100000
        65        25    -322.3   -100000
        16        67    -563.7   -100000
        73        55      -356   -100000
        82        37    -308.8   -100000
        14        43    -548.7   -100000
        94       100     445.8   -100000
        23        59     145.4   -100000
        60         8    -263.1   -100000
        15        63     125.2   -100000
        80        88    -403.6   -100000
        47        54    -869.4   -100000
        97        22     304.5   -100000
        51        64     -16.4   -100000
        40        36       395   -100000
        82        96      98.6   -100000
        48        63    -233.8   -100000
         7        22     631.6   -100000
        92         5    -296.7   -100000
        88        51    -244.8   -100000
        53        99     655.1   -100000
        38         2     136.8   -100000
        56        41    -213.4   -100000
       100        16    -335.8   -100000
        99        73    -322.3   -100000
        90        32    -120.3   -100000
         9         5    -332.2   -100000
        11        52     374.3   -100000
        70        89     278.2   -100000
        51        67    -596.4   -100000
        62        35     200.1   -100000
        70        77     209.5   -100000
        33        50     462.1   -100000
        17        81      32.4   -100000
        12        67      -288   -100000
        89        49    -144.7   -100000
         3        80       421   -100000
        69        90    -789.9   -100000
        51        19    -324.7   -100000
        61        31    -341.7   -100000
        45        24    -464.9   -100000
        91        50    -263.2   -100000
        13        79     817.2   -100000
        68        73    -258.8   -100000
        32        85     651.6   -100000
