         i         j       pij       pji
        25        24     -76.1      15.6
         8        14     -39.2     -20.8
        19        13      15.6    -122.9
        15         3     -18.4     -37.2
        21        23     -19.9     -30.2
        21        11     -40.3     -21.9
        24         8      -2.7      -6.4
        21         2     -70.3      42.9
         2        22      19.1     -25.5
        10         2     -69.1      60.6
        14        21        -6     -12.4
        25         3     -95.9      49.6
        25        20     -32.6      -3.6
        23         6       4.1     -19.8
        19        11       -66        52
         6        17      31.2     -40.8
         5        23       -82      -3.9
         4        12      -0.9     -25.5
        18        20       9.3     -37.8
        16         3      25.5     -59.8
         6         1     -76.9     -14.4
        24         4      37.8     -71.9
         7        15      36.6     -57.1
         9         2     -59.7      53.1
