         i         j       pij       pji
        47         2         0         0
        50        26         0         0
        35        13         0         0
        35        42         0         0
        38         9         0         0
        20         5         0         0
         3        35         0         0
        45        48         0         0
        10         7         0         0
        29        37         0         0
        30        11         0         0
        42        18         0         0
        16        30         0         0
        35        41         0         0
        19        44         0         0
        42         8         0         0
        43         3         0         0
        40        46         0         0
        46        30         0         0
        22        21         0         0
        19        16         0         0
        23        50         0         0
        38        28         0         0
        20        33         0         0
        33        18         0         0
         9        15         0         0
        45        34         0         0
        31        25         0         0
        24         5         0         0
        38        39         0         0
        31        32         0         0
        25        43         0         0
        50        12         0         0
        29        46         0         0
        26         6         0         0
        49         1         0         0
        11        27         0         0
        14        34         0         0
         2         1         0         0
        12         4         0         0
         8        17         0         0
        36        12         0         0
         1        22         0         0
