         i         j       pij       pji
         5        45       -10       -10
        16        29       -10       -10
         2        35     -11.3     -66.5
         9        48         0         0
        11        33      -8.2   -100000
        16        31       -10       -10
         7        20      20.8     -67.6
         4        15     -81.1      80.2
        34        14     -97.1     -42.3
        49         2         0         0
        12        39       -15   -100000
        39        11       0.1     -30.2
        13        40     -68.6   -100000
        47        36     -45.8      28.6
        18        28         0         0
        25         3       -10       -10
        25        49     -51.2   -100000
        28        10       -10       -10
        34        31    -118.4   -100000
        27        26      83.9   -100000
        13        16       -75      65.3
        42        47       -10       -10
        33        36     -27.5   -100000
        41        32         0         0
        39        30      29.7   -100000
        41        28       -10       -10
        23        34      20.5     -51.5
        24        13       -10       -10
         1        50       -10       -10
         1        41         0         0
        37        24         0         0
        29         6         0         0
        17        37       9.5   -100000
        30         4      62.9   -100000
        39        35     103.6    -123.2
         2        38     -40.6      37.8
        28        31     -41.8      19.1
        14        46       -10       -10
        33        19       -10       -10
        20        17       -10       -10
        41        22       -10       -10
        43        21         0         0
        31        19       -10       -10
        24        48     -48.4   -100000
        33        27         0         0
        21         2       -10       -10
         5        38      13.7     -48.9
        44        14       -10       -10
         8        32       -10       -10
