         i         j       pij       pji
        14        32     600.1      -675
        33        48     427.6    -782.9
         4        19    -290.9     289.6
        25        34     -73.8     -70.1
        25        50    -387.7      33.6
        19        50     263.7    -325.5
        19         3       -89    -190.5
        23        43     277.2    -281.5
        26        48      94.5    -594.9
        46        43     -21.5     -58.6
        13         1    -237.6    -222.9
        34         2    -700.5      23.3
         3        12    -129.6    -515.6
        11         1     586.8    -601.5
         6         4     166.3    -234.9
        48         7    -192.5    -278.5
         4        39    -483.4     461.8
        33        29      78.7    -179.1
        30        48     549.2    -603.6
        49        16      -245     142.6
        29        43     308.8    -310.5
        45        13     655.1    -657.3
        16        35       305    -333.4
        43        45      -552     461.3
        36        23     155.8    -195.9
        17        34     -13.4    -118.2
         1        49    -435.7     433.4
        49        50     209.1    -223.4
        40        13     332.1    -370.4
        49        47    -361.2     258.3
        42         7     566.9    -609.2
        31        38    -497.1    -335.5
        39        15      27.8     -29.6
        35        41    -285.7       193
         9        32     224.5      -259
        32        33    -511.2     479.4
        11         5    -193.5      68.9
        29        22     185.8    -210.7
         9        27    -176.2     130.9
         8        15    -255.1     250.8
        44        50     361.9    -376.8
        24        44    -435.2     398.6
         8        18     -92.7        41
        10        38    -249.5     130.1
         5        37     -74.3    -162.4
        21        23    -343.3      -3.1
        10        27    -316.9     297.9
         8        28    -207.2     189.3
        20        22     -99.1      89.8
