         i         j       pij       pji
         7        48       626   -100000
        63         1       944   -100000
        38        88     160.9   -100000
        10        85     304.7   -100000
        13        67        -1   -100000
         3        30     366.8   -100000
         6        62    -330.4   -100000
        80        64    -203.4   -100000
        27        64       565   -100000
        42       100     628.4   -100000
        73         6      82.6   -100000
        55        68     785.4   -100000
        46        57    -209.7   -100000
        59        94      -152   -100000
        77        94    -251.7   -100000
        58        69     294.8   -100000
        71        48     572.9   -100000
        35        46     155.9   -100000
        50        39     -48.9   -100000
        49        25    -848.7   -100000
         6        59        -9   -100000
        25        94     298.5   -100000
        81        19     -69.7   -100000
        99        77    -306.6   -100000
        30         5    -481.9   -100000
        92        53      40.2   -100000
        91        74    -362.2   -100000
        36        21     367.7   -100000
        26        62    -352.5   -100000
        51        28    -200.8   -100000
         9        96    -306.4   -100000
        54        13    -254.9   -100000
        25        44       250   -100000
        53        21     523.9   -100000
        58        44      -154   -100000
        72        35    -164.2   -100000
        56        77     317.3   -100000
        75        64    -214.2   -100000
        42        90    -129.6   -100000
        10        92      25.2   -100000
        82        52     678.5   -100000
        31         6     410.7   -100000
         8        82     -79.4   -100000
        35        34     419.5   -100000
        44        91     432.8   -100000
        14        62    -282.1   -100000
        89        70      -491   -100000
        36        44    -282.6   -100000
        56        37     154.7   -100000
        38        98    -260.2   -100000
        98        32     -28.9   -100000
        54        62     185.8   -100000
        55        60     578.7   -100000
        98        50     599.2   -100000
        63        52     947.7   -100000
         3        87     223.6   -100000
        59        43    -416.4   -100000
        52        32    -919.4   -100000
        40        29      56.6   -100000
        28        34       3.7   -100000
        72         7    -249.3   -100000
        98        42      59.9   -100000
        57        13      96.5   -100000
        58        63      -465   -100000
        79        86    -461.7   -100000
        38        80       470   -100000
        41        11     335.4   -100000
        81        92     350.4   -100000
        70        31    -140.3   -100000
        18        75     732.9   -100000
        43        79     414.8   -100000
        25        15       385   -100000
         5        88     560.4   -100000
        32        12     548.7   -100000
        20       100     702.2   -100000
        79        66      -8.9   -100000
        47        87    -684.7   -100000
        37        41    -223.3   -100000
        89        97    -276.6   -100000
        45        25    -467.2   -100000
        68        82    -529.2   -100000
        81        93     401.7   -100000
        77        61        67   -100000
        65        51     670.2   -100000
         6        96    -318.5   -100000
        46        83    -153.7   -100000
        36        17      -418   -100000
        78        85     296.9   -100000
        76        11     270.3   -100000
         7        33    -115.9   -100000
        23        19    -308.9   -100000
        94        40     -64.9   -100000
        79         4     -81.1   -100000
        24        32     221.4   -100000
        95        62     139.8   -100000
         2        90    -732.7   -100000
        84        12     373.9   -100000
        22        91     147.5   -100000
        16        18    -484.8   -100000
