         i         j       pij       pji
        25        12    -136.8       110
         2        18      16.1     -73.2
        15         1      26.2     -54.8
        13        11     -66.9      58.8
        11        25      66.7     -75.3
        23        12     -37.6      16.5
        18        12     -19.6      -3.2
        21         6     -65.8      49.6
         4        21       7.5     -21.2
         5        14     -89.3     -64.8
         2         8      37.3       -89
        21         2    -130.4     128.3
        15        17      66.8     -90.9
         1        12     -75.3      69.7
        19        11     -85.7       -40
         9        24      -7.8     -65.6
        21         9       -80      51.5
        12         5      -6.8     -88.5
        24        10     -43.5      24.1
        20         5     -88.5      62.1
         3         1     -61.9      51.9
         7         9     -55.8      30.4
        10        22     -52.7      22.8
        13        16       -30       3.8
