         i         j       pij       pji
        21        12   -1313.5   -2378.9
        23         6   -1194.7    1075.9
        12        20   -2519.9    1551.8
        18        21    1189.8   -1533.8
         9        20   -2722.3    2510.8
        22        24      95.2    -202.3
        13         3   -2392.7     -16.4
         1         8     -35.1   -1910.6
         7        19    -245.4    -883.7
        21        14   -1017.1     850.4
        22         9    2500.2   -2678.1
         3        10     388.7   -1456.8
        12         5    -770.2   -1213.2
        15         5   -1042.5   -1065.1
        13         4   -1215.4    1045.2
         2         8      -266   -1896.6
         3         9     188.3    -742.6
         4         6    -713.2     628.3
        15        16    -314.2       272
         5        11    -227.3   -1192.1
        17        11     437.4    -523.3
        16         2    -572.5    -866.7
        21         7   -1980.5    1940.5
        17        25     141.7      -246
