         i         j       pij       pji
        31        22       -10       -10
        21        28       -10       -10
        20        35       -10       -10
         7        28       -10       -10
         2         3       -10       -10
         5        30       -10       -10
        10        24       -10       -10
        41         3       -10       -10
        27        44       -10       -10
        15        14       -10       -10
        48         4       -10       -10
        48        32       -10       -10
        16         2       -10       -10
        46        20       -10       -10
         9        37       -10       -10
        40         3       -10       -10
        46        24       -10       -10
        26        40       -10       -10
        45        47       -10       -10
        50        37       -10       -10
         2         5       -10       -10
         5        29       -10       -10
        38        31       -10       -10
        29        50       -10       -10
        29        38       -10       -10
        12         7       -10       -10
        18        28       -10       -10
        14        39       -10       -10
        40        18       -10       -10
        19        14       -10       -10
         8         6       -10       -10
        42        33       -10       -10
        12        34       -10       -10
        35        43       -10       -10
        19        23       -10       -10
        17        32       -10       -10
        36        42       -10       -10
        11        44       -10       -10
         6         1       -10       -10
         4        43       -10       -10
        13        48       -10       -10
        23        11       -10       -10
        49         8       -10       -10
        36        45       -10       -10
