         i         j       pij       pji
         7        46     214.7      -282
        41        34     558.2    -667.2
        44         4     288.7      -471
        16        37    -125.4      83.2
         6        45    -237.6     230.2
        43        48     389.2    -417.4
         5        20     -44.1       4.9
         1        36    -260.3     109.9
        32        31    -152.1     -16.3
        14        32    -540.1     331.2
        35         8     -42.5     -65.2
        45        26       8.8    -305.1
        22        21     259.7    -301.3
        18        15     -29.9    -394.9
        36        38    -337.4     165.1
        26        13    -494.3     288.8
        43        45     290.7    -436.5
        26        29    -425.9      43.3
        37        15      88.6     -98.2
        40        27    -112.5      49.7
        47        23    -358.6      48.2
        37        41    -332.1     284.2
        28        30    -268.8      -5.8
        42         6     361.8    -660.2
        50        42    -602.7     528.4
        23        12      -122        34
        26         7    -337.6     244.1
        35        28       284    -320.1
        50         9    -359.4     259.3
        49        35    -508.1     499.2
        14        20    -345.1     339.1
        25        42     -30.9    -207.2
        33        37       145      -348
        17        26       434    -598.6
        45        36     146.9      -175
        19        39     282.4    -330.5
         1        40    -736.5     473.9
        10        44    -119.5     -91.2
        35        16     102.7    -123.8
         5        18    -155.7    -159.3
        12        45      -239      55.4
         5        25       -62    -128.8
         1        19      -739     538.3
        35        11      17.1     -57.7
         2        12    -344.4       120
        10        34     367.2      -425
         5        24    -178.9        39
         3        17      -274      -0.4
        28        22      49.7    -123.8
