         i         j       pij       pji
         2        25     659.7   -100000
        17        23    -626.8   -100000
         1        21       -10       -10
        19         7    -256.6     108.3
        24        25         0         0
        16        18    -313.6    -159.6
        14         3         0         0
        14         5       -10       -10
        16        14       -10       -10
         6        17       372    -399.3
        19         1      29.9   -100000
         2        15         0         0
         6         5       -10       -10
        23        21         0         0
         1        11       -10       -10
         9         1    -246.7      61.7
        13         4       6.2    -105.6
         4        10     -11.1   -100000
        12        15       -10       -10
         2        19         0         0
         1        10     363.7      -459
        20        12    -372.7   -100000
         8        12      -311     229.6
        22        11    -235.2     177.7
