         i         j       pij       pji
        43        19         0         0
        34        38    -119.8     107.3
        51        31         0         0
        10        48      48.2   -100000
        97        28         0         0
        52         8       -10       -10
        34        15       -10       -10
        64        28      37.2   -100000
         8        35     -12.4   -100000
        53        86       -10       -10
        42        50     -81.7    -109.8
        56        36         0         0
         3        29       -10       -10
        51         8       -10       -10
         2        67     -88.9   -100000
        81        78     -58.2   -100000
        80        77         0         0
        14        63        90    -120.3
        56        59         0         0
        81        56       -10       -10
        36        92       -10       -10
        90        72     -98.7   -100000
        79        62      -1.8     -88.6
        27        78         0         0
        77        90     -39.5   -100000
         9        20         0         0
        77        89      -6.1     -84.7
        69        65     -31.7     -84.9
        98        33    -113.1      52.7
        32        99         0         0
        76        96       -10       -10
         2        25      35.8   -100000
        14        94      47.2   -100000
        65        50       -10       -10
        54        69       -10       -10
        53        38       -10       -10
        59        60       -10       -10
        57        92         0         0
        77        44         0         0
        28        58     -21.8     -50.2
        57        99       5.9     -18.6
        53        69      42.5     -51.2
        86        23      99.3   -100000
        75        28      47.1    -100.2
        78        93       -40   -100000
        70        26       -10       -10
        49        83       -10       -10
        23         6     -57.5      56.4
        98        84         0         0
        19        68       -10       -10
        41         5      74.8   -100000
        28        39      22.1   -100000
        23        49         0         0
        16        31       -10       -10
        37        57     -64.1   -100000
        91        60         0         0
        97        23      14.2   -100000
        73        10         0         0
        91        29       -10       -10
        83        85     -45.9      15.8
        74        75         0         0
        97        76         0         0
        96       100       -10       -10
        52        84       -10       -10
        63        42         0         0
        85        68         0         0
        47        99         0         0
        18        81         0         0
        54        46         0         0
        79        20         0         0
        75        95         0         0
        62        37       -10       -10
        65        72       -10       -10
        27        13       -10       -10
        63        32       -10       -10
        20        12        52   -100000
         3        48       -10       -10
        94         8         0         0
        25         6       -10       -10
        96        17     -58.7      21.4
        53        40         0         0
        77        30       -10       -10
        45        50     -52.2   -100000
         1         9         0         0
        82        33    -105.7   -100000
        70        87     -66.8   -100000
        76        24     -54.4       6.8
        22        25       -10       -10
         6        61       -10       -10
        26         8         0         0
        96        55         0         0
        21        66         0         0
         4        23         0         0
         5        26         0         0
        90        21      -7.5     -84.1
         7        44       -10       -10
        11        27      25.1   -100000
        88        67     -83.2        41
        71        82       -10       -10
