         i         j       pij       pji
        16        20         0         0
        11         6         0         0
        13         9         0         0
         8         1         0         0
         4        18         0         0
        16         7         0         0
        12        19         0         0
         4        17         0         0
        15        11         0         0
        19         6         0         0
        11        22         0         0
         2         5         0         0
        23        22         0         0
         3        11         0         0
        18         9         0         0
        15        21         0         0
        10         7         0         0
        21         2         0         0
         1        13         0         0
         3        14         0         0
        25        17         0         0
