         i         j       pij       pji
        21        12      -104   -100000
        17        15     -98.2   -100000
         2        15      41.2   -100000
        15        11       5.1   -100000
        24         2       -57   -100000
        24        21     119.9   -100000
         7        12      30.5   -100000
        23        19      12.7   -100000
        15        20     -33.8   -100000
         6        16      42.6   -100000
        16        13      11.7   -100000
        16         5        39   -100000
        19         8      22.6   -100000
         8        22      -4.5   -100000
         2        22      80.4   -100000
         1        21     -52.5   -100000
         3         2     -92.9   -100000
        16        11     -88.5   -100000
        14        13      63.4   -100000
         9         5      97.6   -100000
        18        23     -98.9   -100000
        19        10      51.8   -100000
         4        15     -88.8   -100000
         1        25     -25.6   -100000
