         i         j       pij       pji
        15        25     642.8   -100000
        16        15    -246.2   -100000
        12        13      24.9   -100000
         6        12     -67.6   -100000
        15        14    -160.8   -100000
        24         6    -364.8   -100000
        11        16     208.4   -100000
        17        18    -632.1   -100000
         8         2     637.8   -100000
        16        18      13.9   -100000
         6         7     512.6   -100000
        17        19      -441   -100000
         4        15    -576.5   -100000
        20        13     -29.9   -100000
         9         1     304.6   -100000
         6        11    -279.9   -100000
        22        20      28.3   -100000
        21        11     -11.5   -100000
        11         3     105.5   -100000
        18         9     -45.1   -100000
         8        11      -164   -100000
        23        11      23.5   -100000
         5        17     538.7   -100000
        10         4     -36.9   -100000
