         i         j       pij       pji
         9         6    -110.2   -100000
        14        32     685.9   -100000
         5         4       944   -100000
        36        45    -628.9   -100000
         8        38    -266.4   -100000
        25        22    -341.7   -100000
        16        30    -247.6   -100000
         9        30    -461.2   -100000
        26        30    -130.1   -100000
        35        40     -48.1   -100000
        42        40     -91.3   -100000
        20         3    -126.1   -100000
        49         8    -115.6   -100000
        42        45    -288.9   -100000
         7         2      36.7   -100000
        15        29     226.4   -100000
        20        46     -15.1   -100000
        35         7    -136.7   -100000
        15        32     778.6   -100000
        24        18    -172.9   -100000
        44        10        77   -100000
        41        31     -62.7   -100000
        22        30     179.5   -100000
         6        21     -15.4   -100000
        38        29    -229.6   -100000
         7        46     334.7   -100000
        47        17     685.7   -100000
        17         1    -255.3   -100000
        19        18     110.8   -100000
         1        41    -618.8   -100000
        22        36      -1.4   -100000
        34        27    -541.6   -100000
        47        50     578.5   -100000
        46        38    -518.6   -100000
         8        48     572.1   -100000
         1        16    -304.1   -100000
        37        50     104.8   -100000
        10        35     -83.9   -100000
        43        13    -256.5   -100000
        42        13     387.2   -100000
        12        20     485.9   -100000
        22        18       164   -100000
         9         4     493.9   -100000
        12        34     320.6   -100000
        28        24     527.8   -100000
        33        38      16.7   -100000
        36        39      -671   -100000
        37        11    -350.6   -100000
        23        17     722.6   -100000
