         i         j       pij       pji
        16        10         0         0
        11        21     365.8   -100000
        23        21         0         0
         1         9    -451.7   -100000
        20        17       -90       -90
        20        12     325.2    -642.2
         8         3       -47   -100000
        17        19       -90       -90
        23        18    -744.8   -100000
         4         1       -90       -90
        13        20    -125.8   -100000
        20        18         0         0
        15        16         0         0
        14         9         0         0
         9        15    -243.9     167.1
        24        21     520.3    -674.3
         3        17       4.6   -100000
        18         2     640.8    -745.4
         5         8       115   -100000
        15        25       -90       -90
         6        13    -559.2       523
        11        10         0         0
        16        22     347.5      -422
        16         7       -90       -90
