         i         j       pij       pji
         7         9    -146.2   -100000
        12        14    -222.8   -100000
         7        24     335.3   -100000
        49        45    -148.6   -100000
        26        41    -349.6   -100000
        35        49    -135.3   -100000
         7        13     308.4   -100000
        45         3      -196   -100000
        16         3     284.5   -100000
        27        16     -91.9   -100000
        33        25    -312.3   -100000
        24        38      -228   -100000
        25        47    -862.4   -100000
        48        45    -528.2   -100000
         2        21     -42.3   -100000
        48         5    -350.1   -100000
        16        12      63.2   -100000
        42         8    -224.9   -100000
        16        25     383.8   -100000
         3         4    -151.9   -100000
        16        36     167.5   -100000
        40        11     -51.1   -100000
        26        35      78.4   -100000
        36        43     277.2   -100000
         6        40      27.5   -100000
        12        37     368.8   -100000
        44        33    -374.1   -100000
        11         9     390.9   -100000
        15        12      80.8   -100000
        31        50     350.1   -100000
        20        10      43.5   -100000
        31        32     507.6   -100000
        18        39     171.7   -100000
         5        50     179.8   -100000
         7        27      66.2   -100000
         2         9     353.1   -100000
        14        17     -79.6   -100000
        29        31      26.4   -100000
        11        30     120.9   -100000
         9        28    -319.9   -100000
         6        18     136.9   -100000
        19        34     174.6   -100000
        22        27    -146.6   -100000
        20        27      -269   -100000
        29        19      49.4   -100000
        23        47    -312.3   -100000
        46        18      -224   -100000
         1         8    -396.2   -100000
         1        43      -172   -100000
