         i         j       pij       pji
        14        31       -90       -90
        25        31       -90       -90
        17        43       -90       -90
        38        16       -90       -90
         6        10       -90       -90
        30        44       -90       -90
        12        36       -90       -90
        50        30       -90       -90
        25        10       -90       -90
        18        31       -90       -90
        48        49       -90       -90
        36        42       -90       -90
        34         6       -90       -90
         6        27       -90       -90
        41        21       -90       -90
         4        26       -90       -90
         8        41       -90       -90
        43        15       -90       -90
         1        22       -90       -90
         8        14       -90       -90
        43        34       -90       -90
        20        12       -90       -90
        16        17       -90       -90
        10        19       -90       -90
        31        46       -90       -90
        11        14       -90       -90
         3        18       -90       -90
        42        45       -90       -90
        38         1       -90       -90
        12        41       -90       -90
        28        19       -90       -90
        35        36       -90       -90
        43        44       -90       -90
        49         2       -90       -90
         2        43       -90       -90
        37        21       -90       -90
        39        15       -90       -90
        10        33       -90       -90
        11        40       -90       -90
        32         6       -90       -90
        23        22       -90       -90
         9        47       -90       -90
         9        22       -90       -90
        26        24       -90       -90
        26        47       -90       -90
        10        29       -90       -90
         5        28       -90       -90
         7        40       -90       -90
        48        13       -90       -90
