         i         j       pij       pji
        59        41       -90       -90
        83        42         0         0
        93        96       -90       -90
        43        28       -90       -90
        71        50   -2667.1   -100000
        91        28       -90       -90
        20        66         0         0
        81        76         0         0
        57        15         0         0
        33        32    1158.3   -100000
        21        90       -90       -90
        11        32         0         0
        61         2         0         0
        14        23       -90       -90
        67        65     879.4   -1018.6
        47        10       -90       -90
        31        91    -985.1   -100000
        99        69     255.1    -361.2
        67         9    2528.8   -2677.1
        82        40         0         0
        34        60         0         0
        46        78     292.9     -1208
        94        31     956.9   -2653.8
        19        26         0         0
        70        94   -2205.9     199.3
        64        12         0         0
        72        45         0         0
        63        51       -90       -90
         8        80      -405     373.3
        53        21      1371   -100000
        34        94         0         0
        57        63       -90       -90
         2        66    -948.6     145.3
        60        37       -90       -90
        50         1       -90       -90
        12         3    -571.7     -2032
        91        62       -90       -90
        96        82    1656.5   -1676.6
        47        25    -369.5   -100000
        79        83         0         0
        12        75         0         0
        73         2    -805.4   -100000
        56        85    1188.9   -100000
        62        48       -90       -90
        37        77    2412.6   -100000
        70        44    -507.7     449.4
        26        38   -1079.3       -91
        42        59     -38.6   -100000
        34        73       -90       -90
        71        57       -90       -90
        32        56   -1497.1    1321.2
        50        76     399.1     -1392
        57        16       -90       -90
        94        16    1811.1   -2272.7
         3        40       -90       -90
        89        24    1706.1   -100000
        32        31   -1596.3   -100000
        40        63       372   -100000
        91        29         0         0
        97        69         0         0
        68         1         0         0
        99        53     737.1    -881.3
        88        25    1022.7   -1089.1
        38        92      -310   -100000
        49        67    -904.3   -100000
        74        67       -90       -90
        63        10     325.3    -713.4
        91        21    2401.2   -3105.1
        65        68       -90       -90
        65        27    -634.1   -100000
        15        19    -546.8   -100000
        76        52         0         0
        65        14     632.2   -100000
        90        98         0         0
        98        86         0         0
         5        49         0         0
        77        24       -90       -90
        86        78       -90       -90
         6        54         0         0
        88        87    1486.6   -1516.2
        18        10         0         0
         4        57     903.1   -100000
        80        14    -978.4     680.1
        39        62   -1190.7   -100000
        95        66       -90       -90
        73        30       -90       -90
        42        63    -315.1   -100000
       100        25    2060.8   -100000
        62         7         0         0
        22        67       -90       -90
        52        72       -90       -90
        89        54       -90       -90
        84        21      1012   -1112.5
         2        36         0         0
        52        17       -90       -90
        35        58     446.8    -530.9
        70        13         0         0
        55        61       -90       -90
        35        61     323.2    -363.6
