         i         j       pij       pji
        98        22      99.7   -100000
        19        73       -10       -10
        49        97       -10       -10
        73        22         0         0
        73        88       -10       -10
        59        53     228.4    -344.5
        75        11       -10       -10
        58        30    -481.4   -100000
        68         2    -464.1     393.7
        67        94      45.4   -100000
        33        78     203.5    -249.9
        24        13         0         0
        61        21       -10       -10
        76        63    -336.6     314.3
        30        23       -10       -10
        42        43     436.4   -100000
        65        39         0         0
        78        59    -347.6     238.7
         9        48     259.2    -444.7
        13         4         0         0
        82        24     417.2   -100000
        67         7       -10       -10
        64        33         0         0
        82        45       -10       -10
        86        19         0         0
        90        79    -117.7      93.6
        82        14         0         0
        66        43         0         0
        59        36    -117.2   -100000
        30        69     -97.3      40.1
        31        38         0         0
        97        94    -166.9   -100000
        87        67       -10       -10
        68        56       -10       -10
         4        73    -325.3   -100000
        41        78         0         0
        25        52    -600.5     511.8
         4        96       -10       -10
        26        21    -311.7   -100000
        93        13    -137.3       137
         9         2    -264.7     193.9
        53        88         0         0
        98        92     -57.1   -100000
        39        62      69.3     -74.8
        88        40         0         0
        60        57    -291.3       178
        72        47      74.1   -100000
        35        86    -345.3     342.8
         1        16      -534     337.5
        78        74     313.8   -100000
        66         4       -10       -10
        43        68         0         0
        54         1       -10       -10
        10        32       -10       -10
        60        66       -10       -10
         4         1         0         0
         6        79     -98.7   -100000
        43        85      -295   -100000
        99         8         0         0
        99        74     336.2    -366.4
        10        55       -10       -10
        95        11       -10       -10
        29        23       -10       -10
         1       100       149   -100000
        61        28       -10       -10
        67         9      33.4     -99.4
         9        47    -301.9   -100000
        53        46     116.3    -194.9
        90        94       -10       -10
        55         6    -237.6     139.2
        21        38         0         0
        56        77     195.2   -100000
        23        54     379.6    -399.6
         4        84    -182.1   -100000
        53         3     180.1    -194.7
         2        61      34.2     -56.6
        70        98    -753.1     741.6
        27        98         0         0
        74        17      79.5   -100000
         6        18       -10       -10
        50        29    -234.2     223.3
        36        39       -10       -10
        80        42    -753.7     684.1
        79        12    -159.3   -100000
        75        58     564.9    -572.2
        31        52       -11        -7
        34        30    -278.6     243.4
        71        23       -10       -10
        93        89       -10       -10
        53        76         0         0
         5        15       -10       -10
        83         2         0         0
        37        46         0         0
        72        81     264.1    -267.1
        15        63    -142.7     122.2
        20        46       -10       -10
        91        92    -664.2   -100000
        44        30         0         0
        75        51       112   -100000
