         i         j       pij       pji
        16         7       -10       -10
        17         3       -10       -10
        17        21       -10       -10
        10        16       -10       -10
        14         6       -10       -10
         8         2       -10       -10
         2        18       -10       -10
        22         6       -10       -10
        22         2       -10       -10
        18        15       -10       -10
         6         9       -10       -10
        17         1       -10       -10
        12        24       -10       -10
         3        25       -10       -10
        25        20       -10       -10
        14         7       -10       -10
        18         5       -10       -10
         7        19       -10       -10
        20        12       -10       -10
        13        20       -10       -10
        15        23       -10       -10
         4         1       -10       -10
         5        11       -10       -10
