         i         j       pij       pji
         9        48      34.9   -100000
        12         4     633.7   -100000
        21        22    -255.8   -100000
        16        39    -361.2   -100000
        48         1     256.8   -100000
        43        31     300.7   -100000
        36        18     319.6   -100000
         4        46     227.2   -100000
         4        34      99.8   -100000
        27        42    -214.8   -100000
        12         2     348.5   -100000
        15        13     435.2   -100000
        14        36    -826.9   -100000
        19         1      83.1   -100000
        20        50     -23.6   -100000
        15        43     494.5   -100000
         8        30    -191.7   -100000
         8        35       370   -100000
         4        38    -378.3   -100000
        11        14    -140.1   -100000
        21        27    -225.4   -100000
        30        44    -100.5   -100000
        44         9        95   -100000
        29        27     -58.2   -100000
         5        46     500.7   -100000
        30        12    -172.8   -100000
        36        22     228.8   -100000
        11        31     659.5   -100000
        31        35    -180.2   -100000
        39        45     131.5   -100000
        38        17     357.6   -100000
        41        45    -321.2   -100000
        19        23    -138.3   -100000
        11         3     597.1   -100000
         8        40       -44   -100000
        33        18     743.3   -100000
        50        27    -195.3   -100000
        37         9     200.2   -100000
        33        16     128.6   -100000
        11        25     580.6   -100000
        26        27    -766.9   -100000
        20        28     438.4   -100000
        28        10    -332.7   -100000
        49        35     292.6   -100000
         3         7    -589.1   -100000
        24         2     716.7   -100000
        23        47     358.4   -100000
         8         6      63.6   -100000
        29        32     896.9   -100000
