         i         j       pij       pji
        20        13     499.6   -100000
        32        49         0         0
         6        50     -98.9   -100000
        37        15    -489.5     -26.5
         9        17       -10       -10
        28        31       -10       -10
        37         5    -368.1   -100000
        48         4         0         0
        30        18      47.1   -100000
        26        10       -10       -10
        26         2    -570.8   -100000
        14        10     729.6   -100000
        17        11    -350.5     -15.1
        29         5         0         0
        37        41     445.6   -100000
         1        13         0         0
        42        48       -10       -10
        17         8     225.3   -100000
        11        46         0         0
        25         5     -86.5   -100000
        22        46       -10       -10
        49        24     411.4   -100000
        33         3         0         0
        48        24       -10       -10
        12        49       -10       -10
         6        40         0         0
        42         9    -450.9     350.8
        30         2     732.6   -100000
         7         8      88.1    -420.7
        48        28         0         0
        14        32      57.6   -100000
        21        42         0         0
        46        20     100.1   -100000
        28        44    -562.1   -100000
        16        49       -10       -10
         6        44       -10       -10
        20        27       -10       -10
        27        33    -231.2     150.8
        18        25       -10       -10
        40        34         0         0
        27        38         0         0
        47        12    -592.7        44
        14        39       -10       -10
        14        23       157   -100000
        35        34         0         0
        19        10     238.8   -100000
        49        45         0         0
         2        36       -10       -10
        13        43       -10       -10
