         i         j       pij       pji
        11         9       -10       -10
        28        47       -10       -10
        19        20     346.9   -100000
         2        40     169.6   -100000
        27        24       -10       -10
        35         9       -10       -10
        19        12       -10       -10
        32        45    -261.5   -100000
        10        40       -10       -10
        18        45     -62.5        12
        29        38         0         0
        42        39    -282.8    -146.9
        40         3       -10       -10
        43         5    -387.9   -100000
        10        17         0         0
        38        49     116.7    -335.9
        19        39     234.7    -286.3
        15         4         0         0
        46        41         0         0
        39        31    -485.2       184
        50        22    -106.9     -23.6
        25        44       -10       -10
        42         9         0         0
        25        13       -10       -10
        13        17         0         0
        47        33         0         0
        21        28     136.2   -100000
        18         4     -20.4    -110.5
        27        10    -141.6   -100000
         9        38       -10       -10
        41         8       -10       -10
        15        26      -7.1     -24.2
         2        39     124.2   -100000
        33        49     163.4   -100000
        16        28       -10       -10
        39        32        98    -149.3
        34        15         0         0
        17        23         0         0
        48        30    -725.8     311.1
         6        10       -10       -10
         7        11      34.4     -38.1
        36        13       -10       -10
        50        26     -92.5       -64
        22        30     -49.5      41.7
        37        40    -157.9      48.4
        33        46     178.1   -100000
        36        14       -10       -10
        43        20       -10       -10
         1        31    -711.4     577.6
