         i         j       pij       pji
        12         4         0         0
         4        14         0         0
        16        13         0         0
         9        21         0         0
        17        18         0         0
         4        19         0         0
         7        22         0         0
         1         8         0         0
        12        18         0         0
        17         2         0         0
        11         3         0         0
        13         4         0         0
        14        20         0         0
         5        15         0         0
        24         5         0         0
         6        21         0         0
         7         1         0         0
         9        22         0         0
        23         3         0         0
        23        15         0         0
