         i         j       pij       pji
        17        34       -10       -10
        23         5       -10       -10
        11        21       -10       -10
        18        23       -10       -10
        20        49       -10       -10
        25         4       -10       -10
        38        33       -10       -10
        20        35       -10       -10
        47        38       -10       -10
        25        46       -10       -10
         2        41       -10       -10
        35        24       -10       -10
        28         8       -10       -10
        20         3       -10       -10
        45        44       -10       -10
         2        40       -10       -10
        26         1       -10       -10
        34        13       -10       -10
        25        26       -10       -10
        18        19       -10       -10
         2        28       -10       -10
        40        16       -10       -10
        14        21       -10       -10
        22        12       -10       -10
        14        30       -10       -10
        12        40       -10       -10
        34        35       -10       -10
        45        16       -10       -10
        30        31       -10       -10
        34        50       -10       -10
         4        17       -10       -10
        27        33       -10       -10
        12        11       -10       -10
        19        28       -10       -10
        38        39       -10       -10
         9         7       -10       -10
        33        44       -10       -10
        36        45       -10       -10
         7        31       -10       -10
         4        48       -10       -10
        15        11       -10       -10
        47        42       -10       -10
        26        10       -10       -10
        43        35       -10       -10
        37        48       -10       -10
        32        49       -10       -10
        12        29       -10       -10
         8         6       -10       -10
