         i         j       pij       pji
        35        74       -10       -10
        26        20       -10       -10
        60        89       -10       -10
        71        40       -10       -10
        42        72         0         0
        47        82       -10       -10
        79        71       -10       -10
         6        22     -10.4   -100000
        95        93     155.1   -100000
        60        31    -108.3     108.3
        27        36         0         0
        58         9     -98.5   -100000
        76        99       -10       -10
        90        85         0         0
        98        23         0         0
        11        75         0         0
        60        48       7.4   -100000
        51        60        68     -72.2
        91         1         0         0
        97        54       -10       -10
        15        16       -10       -10
        23         5     -28.7   -100000
        67        80      97.9    -101.6
        28        70     145.9   -100000
         8         6       6.3   -100000
        33        42         0         0
         9        22       -10       -10
        14        47       -10       -10
        89        79     -83.9      80.3
        53        68      38.1     -47.1
        96        70        55   -100000
        91        35     -22.3      14.2
        37        96       -10       -10
        30        23       -10       -10
        76        29         0         0
        50        54       -10       -10
        19        64      -5.9   -100000
        42        75      37.3   -100000
        12        16        11   -100000
        27         2       -10       -10
        81         9         0         0
        50         3       -10       -10
        61        88     -10.4       2.7
        61        35      60.9   -100000
        51        64     -23.3      19.8
        98        76         5        -5
         3        80      67.9   -100000
        60         8     -66.2   -100000
        71        18         0         0
        87        16       -26        24
        84        23     -34.2      33.2
        22        38     -11.9   -100000
        41         2     -51.4      49.6
        56        96         0         0
         7        15       -10       -10
        17        80      32.4   -100000
        48        47    -122.4   -100000
        42        52      15.7   -100000
       100        64    -121.4     113.4
        71        16       -10       -10
        74        95    -117.5   -100000
         1        59      -146   -100000
         7        88         0         0
        11         9      26.3   -100000
        98        96      68.3     -68.3
        47        25     128.1    -129.8
        85        57         0         0
         1        24       -10       -10
        66        35       -10       -10
        13        33      -123   -100000
        43        96         0         0
        79        67       -10       -10
        36        29        29     -29.7
        51        85       -10       -10
         4        32     -11.2   -100000
        47        27       -10       -10
        32        51     -51.2      50.7
        21        31       -10       -10
        73        14     -39.4   -100000
        77         1       -10       -10
        87        78      -6.8       6.3
        65        62         0         0
        26        10         0         0
        83        27         0         0
        10        36     -88.1   -100000
        55        91      25.8   -100000
        64        44      -0.1   -100000
        31        65       -10       -10
        68        15     -78.7   -100000
         1        39    -122.5     120.8
        86        84         0         0
        44        94      26.6     -35.1
        30        63     -38.9      29.5
        76        34      49.7   -100000
        89        45    -139.9       136
        72        49      71.2   -100000
        46        66      13.1     -17.3
        92        97       106   -100000
        86        69     -44.3      42.2
