         i         j       pij       pji
        15        14         0         0
        13        10         0         0
        45        16         0         0
        35        34     -49.2    -624.8
        33        34    1203.7   -100000
        36         2    -855.2   -100000
        30        31       -90       -90
         6        22       -90       -90
        19        31   -1632.2   -100000
        47        12         0         0
        32        22         0         0
        40        26       -90       -90
        21         8       -90       -90
        25        50     287.8   -100000
         7        20    -735.4   -100000
        41        48         0         0
        42        30   -2487.6    2463.4
        32        29         0         0
        23        48     840.9   -1414.6
        37        38    -517.1   -100000
        30        36     888.3   -100000
        49         5       -90       -90
         1        50    2260.2   -100000
        39        40       -90       -90
         1        48    2365.8   -2873.5
        16        25         0         0
        17        11       -90       -90
         7         2    -793.8       461
         4         3       -90       -90
        41        46    -674.7     471.3
         2        50    2164.2   -2191.5
        18        15         0         0
        31        32         0         0
        24        33         0         0
        44        43       -90       -90
        50        35   -1532.8   -100000
        27        43    1879.4   -100000
         7        38         0         0
        49        30    -291.9   -100000
        11         1     -2033   -100000
        26         4       -90       -90
        21        41         0         0
        15        22   -1479.6    1433.4
        10        48       -90       -90
        46        44       -90       -90
        25         9       -90       -90
        14        26      -448     281.9
        12        32   -1735.1      1669
         7        28       -90       -90
