         i         j       pij       pji
        10         7   -2637.2     792.6
        23         3       -90       -90
        11        14    -792.7     523.6
         8        12         0         0
        23         2         0         0
        24        15    2170.6   -100000
         1        24       -90       -90
         4         7       -90       -90
        16        21   -1374.2   -100000
        10        24   -2792.5    2739.5
        15        16    -392.1     212.7
         5        12         0         0
         3        16       -90       -90
        25        21       -90       -90
         9        25         0         0
        11        10         0         0
        12        14    -966.2   -100000
         6         5    2537.3   -100000
        18         2         0         0
        21        17       -90       -90
        22        19    1883.3   -100000
        17        13         0         0
        20        22         0         0
         1        22    -138.8   -100000
