         i         j       pij       pji
        14        47       -90       -90
         9        48       -90       -90
        33        37       -90       -90
        26        38       -90       -90
        41         9       -90       -90
        13        45       -90       -90
        45        50       -90       -90
        46        18       -90       -90
        50        43       -90       -90
        42        11       -90       -90
        46        16       -90       -90
        14        44       -90       -90
        23        40       -90       -90
        27         1       -90       -90
        24         1       -90       -90
        16        19       -90       -90
        41        15       -90       -90
        13        25       -90       -90
        12        50       -90       -90
        32         5       -90       -90
        38        34       -90       -90
        47        17       -90       -90
        34        35       -90       -90
         6         1       -90       -90
        44        46       -90       -90
         9        11       -90       -90
        48        21       -90       -90
        29        20       -90       -90
        26         3       -90       -90
        29        32       -90       -90
        21        43       -90       -90
        49        31       -90       -90
        47        50       -90       -90
         7        49       -90       -90
        37        35       -90       -90
        49         4       -90       -90
        34         7       -90       -90
         5        27       -90       -90
        24         2       -90       -90
        30        27       -90       -90
        36         3       -90       -90
        34        28       -90       -90
        29        22       -90       -90
        34        39       -90       -90
        36        40       -90       -90
        21         8       -90       -90
        10        25       -90       -90
