         i         j       pij       pji
        37        73       -90       -90
        46        70       -90       -90
        89        64       -90       -90
        74        27       -90       -90
         8        76       -90       -90
        93        39       -90       -90
         8        10       -90       -90
         5        17       -90       -90
        25        40       -90       -90
        52        50       -90       -90
        59        48       -90       -90
        37        10       -90       -90
        89        66       -90       -90
        59         4       -90       -90
         7        18       -90       -90
        88         4       -90       -90
        78        76       -90       -90
        31        54       -90       -90
        87        65       -90       -90
         7        86       -90       -90
        59        80       -90       -90
        85        26       -90       -90
        95        86       -90       -90
        41        24       -90       -90
        16        30       -90       -90
        15        70       -90       -90
        25        81       -90       -90
        61        16       -90       -90
        73        46       -90       -90
        22         2       -90       -90
        17        41       -90       -90
        62        63       -90       -90
        70        30       -90       -90
        82        38       -90       -90
        64        99       -90       -90
        10        71       -90       -90
        98        32       -90       -90
        33        78       -90       -90
        52        22       -90       -90
        63        90       -90       -90
        26        36       -90       -90
        73        58       -90       -90
        42        25       -90       -90
        26         6       -90       -90
        36         4       -90       -90
        10        27       -90       -90
        94        41       -90       -90
        18        35       -90       -90
        95        17       -90       -90
        10        92       -90       -90
        61         9       -90       -90
        45        14       -90       -90
        31        78       -90       -90
         7        31       -90       -90
        44        56       -90       -90
        44        74       -90       -90
        96        20       -90       -90
        50        34       -90       -90
        29        37       -90       -90
        17        42       -90       -90
        32        57       -90       -90
        22        51       -90       -90
        29        84       -90       -90
        92        72       -90       -90
        58        26       -90       -90
        83        70       -90       -90
        65         7       -90       -90
        99         2       -90       -90
        57        55       -90       -90
        93        44       -90       -90
        41        55       -90       -90
        97        64       -90       -90
        63        55       -90       -90
         3        43       -90       -90
        99        23       -90       -90
        79         6       -90       -90
         3        20       -90       -90
        38        16       -90       -90
        96        65       -90       -90
        61        12       -90       -90
        21        75       -90       -90
        88        64       -90       -90
        13        42       -90       -90
        53        74       -90       -90
       100        61       -90       -90
        66        21       -90       -90
        86        19       -90       -90
        68       100       -90       -90
        50         1       -90       -90
       100        45       -90       -90
        16        60       -90       -90
        64        28       -90       -90
        14        77       -90       -90
        47        52       -90       -90
        91        80       -90       -90
        97        11       -90       -90
        67        42       -90       -90
        69         2       -90       -90
        49        52       -90       -90
