         i         j       pij       pji
        26        49         0         0
        50        29         0         0
         2        63         0         0
        90        19         0         0
        85        58         0         0
        34        62         0         0
        88         6         0         0
        28        65         0         0
        72        60         0         0
         5        21         0         0
        40        79         0         0
        89        83         0         0
        44        90         0         0
        61        82         0         0
        43        46         0         0
        95        82         0         0
        98        78         0         0
        67         8         0         0
        85        52         0         0
        84        94         0         0
        59        81         0         0
        16         8         0         0
        18        51         0         0
        59         8         0         0
        29        31         0         0
        41        51         0         0
        66        24         0         0
        44        76         0         0
        30        94         0         0
        89         3         0         0
        79        51         0         0
        79         7         0         0
        81        48         0         0
        98        82         0         0
        87        82         0         0
         9        38         0         0
        21        26         0         0
        59        82         0         0
        96        20         0         0
        22        37         0         0
        62        28         0         0
         9        26         0         0
        87        18         0         0
        37        87         0         0
        24        12         0         0
        58        93         0         0
        70        60         0         0
        19        79         0         0
        74        66         0         0
        99        31         0         0
        88        71         0         0
         1        48         0         0
        84        75         0         0
        85        91         0         0
        10        97         0         0
        94        73         0         0
        80        58         0         0
        10        56         0         0
         7        88         0         0
        89        72         0         0
        23        65         0         0
        11        36         0         0
        64        36         0         0
         3        13         0         0
        68        56         0         0
        77        58         0         0
        89        25         0         0
        37        86         0         0
        32        56         0         0
        24        54         0         0
        65        14         0         0
        68        35         0         0
        96        12         0         0
        39        47         0         0
        73        57         0         0
        45        42         0         0
        24        56         0         0
        28        15         0         0
        45        92         0         0
        55        35         0         0
         2        23         0         0
         4        20         0         0
        64        69         0         0
        17        72         0         0
        77       100         0         0
        45        47         0         0
        53        59         0         0
        33        39         0         0
        27        39         0         0
