         i         j       pij       pji
        77        97       219    -251.1
        84        21     345.6    -346.3
        62        16     142.3    -250.1
        98         9     329.1    -345.4
         9        21     367.9    -382.6
         8        56      65.3    -179.2
        57        82     157.4    -343.9
        13        73     412.9      -605
        70        81    -234.4     105.6
         1        93    -534.9     496.2
         8        30     212.7    -225.4
        90         9     357.1    -444.2
        81        27     -57.5    -138.6
        83        65    -108.7      60.2
        46        15     -44.6        29
        88        53    -417.2     379.7
        33        28     388.5    -509.2
        20        33     -19.6     -13.8
        62         8     -43.7      36.5
        17        87    -104.2    -139.1
        65        14       442    -556.6
        30        54    -398.4     346.9
        20        72     344.7    -462.8
        76        41    -134.4     110.2
        20        32      -1.6    -141.5
        64        44    -316.3     315.2
        52         4      -173      99.1
        42        82     342.3    -379.6
        47        60    -583.6     266.5
        65        42     -53.3     -12.1
        65        40     232.9    -249.2
        32        62     122.5    -135.6
        93        45      68.7    -161.2
        89        62    -549.1     509.1
        11         7    -326.9     287.3
        65        44     306.1    -396.1
        20         6     592.1    -667.3
        90        78     133.2    -143.3
        18        97     443.6    -446.5
       100        90    -747.1     642.9
        97         2     189.6    -192.7
        93        18    -265.9     264.3
        76        96     -85.5       8.7
        91        77    -387.9     329.1
        35        74      59.5    -144.3
         3        49     812.9    -986.9
        97        57    -524.5     502.2
        46        50     398.8    -429.7
        51        40    -495.7     473.3
         9        73      42.4     -80.7
        20        84     519.7    -541.6
        13        39     521.1    -544.6
        64         7    -545.4       444
         7        86     -63.5       7.9
        42        26     574.8    -635.9
        27        38     186.6    -217.1
        71        90    -348.4     210.2
        26        53    -484.7     379.7
        15        66     447.5    -471.1
        45        38      -152     143.1
        23        12     -52.5      41.5
        89        57    -671.4     637.8
        46        88     294.9    -326.1
        96        65    -152.8     103.1
        35        42    -311.9     275.6
        45        99      65.9    -207.6
        84        69     332.3    -343.1
        31        80     489.5    -506.3
        48        72    -265.2     162.8
        25        53      79.4    -118.6
        51        75       198    -284.9
        43         6     561.6    -566.3
        84        79      -9.5      -3.6
        33        23     678.2    -701.5
        55        32     -71.9        63
        61        86    -551.7     289.1
        77        37     -70.8      67.2
        85         1     434.4    -434.7
        46        63    -298.1     212.3
        80        11      -259     231.7
        63        10       140    -164.4
        57        58     352.2    -436.4
        78        24    -160.2     127.2
        19        36     350.1    -372.2
         7        47     672.5    -816.8
        43         3       -93     -89.4
        27        59     277.8    -372.3
        92        69     451.9    -538.8
        86         4     615.6    -660.2
        35        67    -325.8     269.2
        19        21     570.4    -634.9
        63        29     161.9    -187.1
         9        87    -403.7     339.1
        68        41    -665.2     577.6
        95        47     628.2    -757.2
        43        94      82.1    -268.5
         5        54      58.2     -83.2
         7        34     594.5    -623.8
        22        26    -151.2     103.3
