         i         j       pij       pji
        86        99       -10       -10
        37        20       -10       -10
        72        51       -10       -10
        55        57       -10       -10
        39        22       -10       -10
        41         8       -10       -10
        66        48       -10       -10
         8        65       -10       -10
        47        10       -10       -10
        23        90       -10       -10
        29        50       -10       -10
        34        14       -10       -10
        49        60       -10       -10
        14        65       -10       -10
        63        21       -10       -10
        94        13       -10       -10
        13        68       -10       -10
        23        11       -10       -10
        61        51       -10       -10
        81        42       -10       -10
        55         1       -10       -10
        13        48       -10       -10
        22        75       -10       -10
         1        46       -10       -10
        54        78       -10       -10
        85        82       -10       -10
        39        85       -10       -10
        85        38       -10       -10
        66        49       -10       -10
        37        32       -10       -10
         6        49       -10       -10
        64        79       -10       -10
        23        16       -10       -10
        25        49       -10       -10
        61        35       -10       -10
        35        64       -10       -10
         9        88       -10       -10
        70         9       -10       -10
        90        54       -10       -10
        57        80       -10       -10
        73        22       -10       -10
         7        90       -10       -10
        22        44       -10       -10
        73        28       -10       -10
        58        66       -10       -10
        52        82       -10       -10
        36        73       -10       -10
        10        90       -10       -10
        11        14       -10       -10
        20        70       -10       -10
        65        27       -10       -10
        21         8       -10       -10
        73        67       -10       -10
        12        86       -10       -10
         7        22       -10       -10
        36        88       -10       -10
        34        18       -10       -10
        90         6       -10       -10
        47         3       -10       -10
        62        85       -10       -10
        96        34       -10       -10
         3        59       -10       -10
        72        33       -10       -10
        95        53       -10       -10
        85        61       -10       -10
        71        83       -10       -10
         1        77       -10       -10
        11        84       -10       -10
        91        68       -10       -10
        42        12       -10       -10
        27        87       -10       -10
        40         6       -10       -10
        80        89       -10       -10
        58        26       -10       -10
        18       100       -10       -10
        19         9       -10       -10
         5        71       -10       -10
        38        29       -10       -10
        52        53       -10       -10
        61        71       -10       -10
        15        83       -10       -10
        44        98       -10       -10
        30        47       -10       -10
        42        79       -10       -10
        68        55       -10       -10
        69        30       -10       -10
        74        77       -10       -10
        16        43       -10       -10
        31        82       -10       -10
         2        99       -10       -10
        56        91       -10       -10
        26        93       -10       -10
        76        27       -10       -10
         7        97       -10       -10
        49        24       -10       -10
         5        92       -10       -10
        45        87       -10       -10
         4        18       -10       -10
        24        17       -10       -10
