         i         j       pij       pji
        19         1       -10       -10
         7        18       -10       -10
        21         5       -10       -10
        17        22       -10       -10
        17        19       -10       -10
         9         5       -10       -10
        20        13       -10       -10
        15         8       -10       -10
        17        20       -10       -10
        17         8       -10       -10
        10        24       -10       -10
        23         8       -10       -10
         6        21       -10       -10
        17         4       -10       -10
        19        12       -10       -10
        21        14       -10       -10
         7        10       -10       -10
         8        25       -10       -10
         6        16       -10       -10
         6        20       -10       -10
        24        23       -10       -10
         1         3       -10       -10
        11         4       -10       -10
        20         2       -10       -10
